T,X,Y
1,3.0862887853581444,8
1,14.27175044683635,32
1,26.217381843497968,59
0,12.275004198119314,28
0,14.66942703970349,30
0,12.696238730390665,27
0,21.849787864233278,46
0,27.806433268967144,58
0,6.572365364430372,19
1,14.342465970304094,34
0,15.053547984647926,33
0,11.671838436672465,22
1,7.087103871915037,25
0,23.229736285235646,51
0,17.910709925257926,41
1,22.428311603253235,53
0,28.79535305191446,60
0,13.751442420674788,26
0,21.009427765180682,45
0,13.452783194906914,33
1,15.972582773588645,31
1,19.349119573314034,51
1,15.381568433774492,36
1,4.601225262115289,18
0,28.760752875933157,58
0,17.902851117928897,38
1,7.527801476428435,25
1,-0.980652570017849,5
0,16.506601377755793,41
1,21.933346491178334,51
0,24.787557912889753,54
0,25.65419027723465,52
0,13.65648945319915,28
1,21.872050902471248,50
0,4.357792294877614,13
1,17.917741623874793,48
0,24.045303947643234,51
1,11.820653605229055,27
0,15.420880576639513,32
0,17.560674990607485,34
1,17.817289880089977,45
1,28.641673898002054,65
1,8.061762470648935,20
1,27.4421580999629,61
1,6.71515632121498,24
1,11.366045729052024,32
0,10.496845063990005,22
1,16.01799025541697,42
0,12.7460412116302,29
0,20.580235157975366,42
1,16.809066227758976,42
0,34.34815007905602,77
0,19.807354292911047,39
1,14.691089021938485,40
1,19.712540528693975,47
0,21.5044625505141,47
0,15.191136493947266,34
0,7.799402883250103,19
0,10.26457583346388,23
1,18.14150277383984,44
0,23.39499465297632,51
1,20.575905714360893,50
1,16.023902109715713,35
1,21.236904992575706,51
1,12.776406653671199,37
1,18.79854252656703,48
0,28.099709815107794,59
1,25.65901335896055,53
0,27.572492985607212,59
1,13.749493363984152,37
1,18.346868566923632,48
1,8.629437803821668,22
0,24.06415327164326,50
0,13.304292527625135,28
1,6.1433283210786875,19
1,12.714372905543831,28
0,18.726011484879862,39
0,-0.9783663192864189,0
1,5.3563971160644765,17
1,24.595074239327634,61
0,17.45995058095883,36
0,16.326252307109183,34
0,3.8071127279144648,13
0,29.37216718764345,60
0,24.906704520960297,56
0,22.30635601926961,48
1,7.780522855521655,21
1,21.310051362426385,48
0,25.834274180557458,55
1,14.061965199037832,35
0,14.685693574895076,32
0,12.888619444054315,27
1,21.472384393114904,52
0,14.783517921460076,30
0,14.132899846894583,29
1,5.036892656136789,17
1,3.3677897411450832,11
1,24.169546530708505,55
0,29.263017912199437,60
1,23.58136558175874,50
0,28.00985464053489,53
0,12.338715625089353,31
1,16.2594356100135,39
0,19.63656270964758,41
0,15.32632429586433,31
0,30.008883553467356,67
0,6.025679103657877,14
1,12.053831343326866,26
1,13.842977584047608,37
1,10.975529711430443,27
0,23.386253186958132,50
0,0.6660989580998322,3
0,25.73158258542032,58
1,23.872781241354332,57
0,19.17232632997563,40
0,27.814076808136235,62
0,35.434398802887735,81
1,18.114321302533938,42
0,22.500969861704355,51
1,19.81014181097005,48
0,20.85381087266167,46
0,12.6456295735908,24
1,10.938929286734375,26
0,21.5764642332024,50
1,12.5415937922997,33
1,24.17249362305997,54
0,23.103538765307526,54
0,13.172827906948124,32
1,19.659409144789958,49
0,17.38376343850842,34
1,15.66363967082722,39
0,25.83322414379976,59
0,17.100762375344562,31
1,18.649963863706734,40
0,1.2783580000543537,3
1,21.570138164157687,54
0,5.290104841257646,14
0,13.709021262962965,31
0,29.66620619386977,62
0,31.071719068855124,65
1,13.688291835923668,38
0,6.762483202723942,27
0,20.006385043587965,44
0,13.632921669677327,34
1,19.528633967608325,45
1,6.062487074354687,24
0,25.76857633262187,54
0,29.20257652439975,61
1,5.2630309767914625,17
1,10.665027927846264,27
0,11.269492952950763,23
1,22.692506465320164,50
0,1.112868291423796,1
1,18.498170480313142,50
1,15.010574061421528,39
0,10.510525258200992,26
1,22.465450557900088,54
0,1.2581339598650594,1
1,5.902536223201283,19
1,10.589277599972506,26
0,22.522485796962812,45
0,14.072308167860813,30
0,10.225435215500315,23
1,20.69808734326399,49
0,13.021611157050584,29
1,11.715539488030021,30
0,14.456023876540044,32
1,19.589331396260363,50
0,38.4308206024499,86
1,8.195603770847438,27
0,19.118072640704757,40
0,15.669830277310036,35
0,14.842653513124246,35
0,29.07173434169345,64
1,23.128649630993106,57
0,22.318200963302104,51
0,13.343816345295142,30
0,10.200972614863973,22
0,19.332976784831807,37
0,14.7031573736984,35
0,12.410688796821033,29
0,22.362937190186173,45
0,7.373230961439852,17
0,11.206999521452342,24
1,23.31845179094875,53
0,16.374108683351473,40
1,22.36854127513407,51
0,10.22816438535176,30
1,22.675560597394437,52
0,11.385744051270859,23
1,27.89957976243535,64
0,23.39916876277361,57
0,20.792734645229835,44
0,29.36111120026073,63
1,19.89212299605198,41
0,12.059400562988353,28
0,29.525816725811353,57
1,19.889961469810075,47
0,26.8722696718115,60
0,18.356882616371177,38
0,26.43820052944365,58
0,10.240674906895832,22
1,7.060185249553665,21
0,5.9464996185393115,15
0,23.252905655293777,52
1,1.4813341167224738,11
1,2.9476033670766366,13
0,5.861806701767058,11
0,19.058799342477762,36
1,20.703074497357395,49
0,10.701755471592723,23
0,23.51327811559872,50
0,19.77979564183634,45
1,26.90437096900655,64
0,24.781642108675044,49
1,11.733807853305104,32
0,18.843235392243614,41
0,15.938489291221996,34
0,20.950382317782335,38
1,18.889381385976307,43
0,17.47369295428892,37
0,22.96060478478875,51
0,17.77401964887622,37
1,23.147200014191327,50
0,17.57217232461816,42
0,16.03650484396779,34
0,24.663869744907565,50
0,24.91238120471608,54
0,27.207431961339694,59
0,22.33824156330672,47
0,15.618258655857712,32
0,18.829605108219326,38
0,18.570455673120733,42
0,3.276963708787955,9
1,8.34707829497605,26
0,29.489768714231715,56
0,16.839668115305543,35
1,-5.4549892740941495,-4
1,16.363077518506294,39
1,18.592769224828054,39
1,7.499561035031151,21
0,35.47233568378343,78
0,26.289177149465967,56
0,23.781301091340662,48
0,15.789786219614788,32
0,21.142720892668734,41
1,24.023698018259513,56
1,21.092892654286082,47
0,11.945815509129448,25
1,18.798882610696232,48
0,18.333427051338482,42
0,19.600550241561518,43
0,8.956914989527103,15
1,19.352517692443016,44
0,17.26501181810706,40
0,19.11634285542109,37
0,18.83095592499848,44
0,5.736692064477479,14
0,24.03274644128207,53
1,23.16550122552807,52
0,6.476670804379797,12
1,16.417715496111366,37
0,10.37362565759771,27
1,13.536157243294703,33
1,25.134963265186045,54
1,21.35530522613657,53
1,32.90946199753078,69
1,17.824665160834897,43
0,8.148726116453027,20
0,17.9691744201714,39
1,-2.440751441197534,4
1,31.224140049467977,70
1,19.073371891183825,38
0,20.53011054693718,44
0,18.15723166906085,39
1,10.130291154540068,27
0,15.949588051267746,36
1,10.626570185302118,31
0,12.783603128768334,29
0,19.465687141158995,46
1,7.1880175363511345,28
0,29.847033114849502,63
0,8.230220318071236,18
0,23.329050276752703,45
1,11.585843851148939,32
1,6.736051206899424,16
1,19.676902611234304,52
0,17.898957100123006,41
1,14.741539705677697,35
0,16.038679383890713,36
1,11.509226611716759,28
0,19.83254392305015,39
1,12.580520374702909,35
0,16.55359902729299,32
0,25.20932920094213,54
1,5.801990763472382,19
0,11.773140805569009,31
1,10.911302857622374,30
1,9.924617816315068,32
1,5.518398605252127,21
1,14.04240536408714,33
1,17.41172358475526,39
0,15.28439962409095,27
1,3.459783689459197,14
0,21.5579652651236,37
0,21.748519343829983,43
1,16.698974867974798,34
0,8.169665065153907,17
0,9.297834339421556,23
1,31.586037259894503,68
0,29.783825050295214,60
1,19.85815087339097,46
1,8.816146343797858,26
1,26.095944074577588,55
0,17.46475348233172,38
1,29.36885772503205,66
1,11.487482673068541,27
0,19.769344456629977,39
1,14.37121483916985,40
1,22.016415743338502,54
0,10.993411301054214,26
1,23.330681237425193,51
1,12.968316870321841,32
0,8.951430201492865,16
1,20.548070293490547,43
1,17.892629815970952,42
1,-0.7837182120626096,4
0,15.693459485705292,30
0,16.83462020206036,32
0,17.49900456196333,38
0,32.297134089252964,65
0,10.899352138468785,19
0,15.884151447552574,40
0,2.498317427565885,2
0,4.419900846529799,12
0,11.455951093591253,22
0,14.965744215111165,34
1,14.43398476246045,36
0,21.06489049201271,47
0,21.82757870153778,46
1,24.036329715181807,53
1,14.695936853670945,41
0,19.915792733620865,42
1,10.284917507242472,27
